lb1,lb0,e20,d,ub0,e11,e10,K,e00,e01,a1,ftype,max_err,ub1,c2,c1,c0,rms_err,e21
-1.4163179249050939,-1.3429546144171396,0.37669361014412711,2,-0.2876820724517809,0.42783013594472658,0.66614254559636432,3,-0.71997410552969843,6.1533306697217256,0.9042446715467386,SMA,0.026692677718722191,-0.2876820724517809,0.21295313052827516,0.96107701927191969,0.064998673925906011,0.0090849277614046611,57.279081111929386
