lb1,lb0,e20,d,ub0,e11,e10,K,e00,e01,a1,ftype,max_err,ub1,c2,c1,c0,rms_err,e21
-1.4163179249050939,-1.3429546144171396,-0.049593614184511005,2,-0.2876820724517809,42.709924680538712,0.81738546997081307,3,-0.062499663759839064,0.54828710133506831,0.12747840159662741,SMA,0.083728888211172414,-0.2876820724517809,0.42119635176738612,0.067528854793909451,0.42075096689778463,0.02214203420710157,-0.16245133841428122
