ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,c4,e40,e41,e20,d,e21,e00,e01,max_err
-0.2876820724517809,-0.2876820724517809,0.049635351104637467,8.3839340089001553,1.3404515160189365,2.2925646684521674,-1.0935796791004413,MA,-1.4618537727941683,-1.3910202316333853,5,1,4.6351164311593154,5.996663655258069,0.012171106694928166,5.8569548963910236,0.10814079774799433,-0.11064340551378324,2.1177554588189049,1.5784827588279329,2,2.2199437339184924,1.6495985157545709,1.057297222158992,0.14284824004878871
