,ftype,K,d,c1,c2,c3,c4,e11,e12,e21,e22,e31,e32,e41,e42,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,MA,4,2,0.197891224538,0.257782017688,0.213469697482,0.22199941372,-0.545990304746,1.74101292257,-0.479299539098,5.29755316761,-0.527061295325,2.41826848157,-0.523981839449,2.59616011567,1,0.0647735774818,0.261073157391,0.75,0.99,0.0257103297209,0.0701039495699
