lb1,lb0,e20,d,ub0,e11,e10,K,e00,e01,a1,ftype,max_err,ub1,c2,c1,c0,rms_err,e21
-1.4163179249050939,-1.3429546144171396,0.63339228965855854,2,-0.2876820724517809,0.036692518826048022,0.56234582493535223,3,-0.52879815162614707,5.1442452960872762,0.8910348169993122,SMA,0.036658804682663915,-0.2876820724517809,0.3384288555098347,0.6922634285023368,0.12821721171125589,0.0093892345534526914,84.263843194452704
