,ftype,K,d,c1,c2,c3,c4,c5,e11,e12,e21,e22,e31,e32,e41,e42,e51,e52,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,MA,5,2,0.00862675152649,5.77203223585,0.0155053587247,4.98956541937,5.82277246359,-1.17691221374,1.73675205711,1.64193890563,1.1037772856,-1.03682151249,5.24244896034,1.39613510261,8.72026609838,1.57797022558,2.0616222946,1,0.0647735774818,0.261073157391,0.75,0.99,0.0476503060679,0.145003314758
