lb1,lb0,e20,d,ub0,e11,e10,K,e00,e01,a1,ftype,max_err,ub1,c2,c1,c0,rms_err,e21
-1.4163179249050939,-1.3429546144171396,0.73554146591342595,2,-0.2876820724517809,-0.63406246010298917,-0.075424788343111657,3,-0.08775982012056141,0.69304823932611848,0.13863060120672929,SMA,0.067881957005005211,-0.2876820724517809,0.056135885688960559,0.20711564764902346,0.57873583844685172,0.02940032803227078,42.626632341046012
