lb1,lb0,e20,d,ub0,e11,e10,K,e00,e01,a1,ftype,max_err,ub1,c2,c1,c0,rms_err,e21
-1.4163179249050939,-1.3429546144171396,0.54995316605326017,2,-0.2876820724517809,4.8543096564386161,-0.44619997753979745,3,0.8739625554159709,2071.0825488292444,1.115530343063055,SMA,0.052808073597720551,-0.2876820724517809,0.44539297633889874,0.17410332599063702,217177235.52598307,0.013101362447741696,-0.17858711086130707
