,ftype,K,d,c1,c2,c3,c4,e11,e12,e21,e22,e31,e32,e41,e42,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,4,2,1.87188160565e-10,2760.94888225,2.99693214116e-08,2484.79922126,-1.92399832555,19.964190058,9.60043858162,49.6900298695,-0.96622426262,73.2435493632,10.5895512038,9.39943743866,9.23522261875,0.0647735774818,0.261073157391,0.75,0.99,0.0165375071811,0.0423207375551
