,ftype,K,d,c1,c2,c3,c4,e11,e12,e21,e22,e31,e32,e41,e42,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,MA,4,2,3.60008869707,3.55235042881,0.280439112706,0.428161369734,1.399311141,1.17577147069,1.28326654993,4.00666580609,0.204965141855,6.69284519504,0.483720329576,2.12931910043,1,0.0647735774818,0.261073157391,0.75,0.99,0.0385305144285,0.101040165649
