ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,c4,e40,e41,e20,d,e21,e00,e01,max_err
-0.2876820724517809,-0.2876820724517809,0.031916259734925671,2.4523062767810222,-0.03154198860074621,6.9540159616491781,0.55759914270243427,MA,-1.4163179249050939,-1.3429546144171396,5,1,0.21863497874539214,0.12980269660063717,0.86591375477640031,0.010466489433854512,1.3781960205457735,1.0252333769694042,2.1043052392957002,-0.22786554088397215,2,1.600220585221227,-1.3529428471386964,1.8124104956487654,0.080577686305771667
