lb1,lb0,e20,d,ub0,e11,e10,K,e00,e01,a1,ftype,max_err,ub1,c2,c1,c0,rms_err,e21
-1.4163179249050939,-1.3429546144171396,-0.23245548993210741,2,-0.2876820724517809,5.1865284752016061,-0.88069272532071696,3,0.02189765771950123,6.0149928951203213,1,MA,0.11162262472082829,-0.2876820724517809,0.15913671795830006,0.069599471397395266,0.29216106231962741,0.035641867691672782,2.096614305527897
