lb1,lb0,e20,d,ub0,e11,e10,K,e00,e01,a1,ftype,max_err,ub1,c2,c1,c0,rms_err,e21
-1.4163179249050939,-1.3429546144171396,0.26962585522422677,2,-0.2876820724517809,0.029127717320369218,-0.027244376224780546,3,1.0153593448604441,9.4938228048647257,0.05117267522709705,SMA,0.023702863244411621,-0.2876820724517809,0.084986153226421599,0.91882488301426068,0.067381687797334375,0.010987560304348793,341.2836071285551
