,ftype,K,d,c1,c2,c3,c4,c5,e11,e12,e21,e22,e31,e32,e41,e42,e51,e52,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,5,2,0.00801539636836,0.00322367962844,1.53136797736e-11,2.05624016513,0.986957112088,0.908142800561,8.10977763585,0.579616498119,43.6689955733,-6.18502366723,-0.104066044011,6.15000649526,-1.03507094204,-0.00344130803882,0.0082234409652,0.00987456745203,0.0647735774818,0.261073157391,0.75,0.99,0.00517391967926,0.0126922050224
