lb1,lb0,e20,d,ub0,e11,e10,K,e00,e01,a1,ftype,max_err,ub1,c2,c1,c0,rms_err,e21
-1.4163179249050939,-1.3429546144171396,0.037831447116768106,2,-0.2876820724517809,10.299910847813662,1.0427179689248562,3,-0.026276284721396575,0.031056770741174123,0.048820023898164581,SMA,0.023040694116598814,-0.2876820724517809,0.040614452716242588,0.064501345695676046,0.92202959217321134,0.010991188394644455,317.36706853771329
