lb1,lb0,e20,d,ub0,e11,e10,K,e00,e01,a1,ftype,max_err,ub1,c2,c1,c0,rms_err,e21
-1.4163179249050939,-1.3429546144171396,0.44875967615441509,2,-0.2876820724517809,8.246378689091733,0.94252335491357664,3,-0.03123291152419129,0.028748061800596119,0.059008903920501274,SMA,0.024037830286169237,-0.2876820724517809,0.15077595378188771,0.074004990215859087,0.90638377434258999,0.010855507009827712,338.94218876740081
