,ftype,K,d,c1,c2,c3,c4,e11,e12,e21,e22,e31,e32,e41,e42,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,4,2,0.10464100836,780889.400954,0.155021394665,0.0508204560137,-0.00810029295202,10.1223480356,12.5011051931,8.90827874684,-0.586446684679,0.804652732232,-0.178328586748,65.858672933,1.06336509962,0.0647735774818,0.261073157391,0.75,0.99,0.00911899863064,0.01965570927
