,ftype,K,d,c1,c2,c3,c4,e11,e12,e21,e22,e31,e32,e41,e42,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,4,2,0.0421881739624,0.00865356629686,0.786035516058,558.922880092,0.25237929397,8.29245925079,-0.341917791122,43.4065182926,-0.0705229189794,0.100074793509,7.88434740026,6.14620753944,0.127966314159,0.0647735774818,0.261073157391,0.75,0.99,0.00860947585624,0.0203551454838
