,ftype,K,d,c1,c2,c3,c4,e11,e12,e21,e22,e31,e32,e41,e42,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,4,2,0.00149466229271,16796968.6566,9.68835607532e-16,501184899.682,-5.71049497513,2423.33485791,13.9032453608,66.8165243449,-6.20131540809,28.7306627116,17.352564452,13.0032839319,12.603428598,0.0647735774818,0.261073157391,0.75,0.99,0.0424021624853,0.114481319583
