,ftype,K,d,c1,c2,c3,c4,e11,e12,e21,e22,e31,e32,e41,e42,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,4,2,0.0551030057707,0.0736085876043,0.442059199496,0.443550448654,0.482589813392,27.2762099544,-0.472792929053,0.178839069739,0.134081136972,-0.265591293309,0.0640621680145,0.551808959516,0.132756636871,0.0647735774818,0.261073157391,0.75,0.99,0.00668701201711,0.0170359334811
