,ftype,K,d,c1,c2,c3,c4,c5,e11,e12,e21,e22,e31,e32,e41,e42,e51,e52,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,5,2,0.328328418509,0.405709311827,7.44017662577e-05,0.0361994490774,0.316484999004,0.101051510773,-0.251339091003,0.0931525691372,0.993296297527,-2.58844342092,1.50705188343,0.101331371475,31.0914004507,0.101241091346,-0.258847854732,0.157507559472,0.0647735774818,0.261073157391,0.75,0.99,0.0110417150612,0.0292711437592
