lb1,lb0,e20,d,ub0,e11,e10,K,e00,e01,a1,ftype,max_err,ub1,c2,c1,c0,rms_err,e21
-1.4163179249050939,-1.3429546144171396,-0.58016494302401089,2,-0.2876820724517809,31.472337048236753,-5.2270060088529791,3,-4.222393290074292,612.6093340654636,5.8496129642689674,SMA,0.11093978269827431,-0.2876820724517809,4.1481620950888762e-05,1.336990171692755e-07,0.00018419666495308012,0.0293265959472888,9.6127118481516778
