,ftype,K,d,c1,c2,c3,c4,e11,e12,e21,e22,e31,e32,e41,e42,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,4,2,0.00153211683929,0.179016516533,0.992569963204,4.02135794776e-07,0.278849500768,22.7784252578,3.96430656533,2.62184936967,-0.000936324707149,0.0035505979302,-2.56424001456,2.05027723689,0.00299176977955,0.0647735774818,0.261073157391,0.75,0.99,0.00827022660752,0.0275411083633
