,ftype,K,d,c1,c2,c3,c4,c5,e11,e12,e21,e22,e31,e32,e41,e42,e51,e52,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,5,2,0.00294029175771,6.05552690816e-10,0.317422686801,0.965539872898,0.00264888583068,0.299390584462,-3.39570644631,-5.15985301563,1.95723428175,3.10094883766,3.03509231758,-0.0054240844008,0.0270813702139,0.0800313739206,28.6593904842,0.0121653962521,0.0647735774818,0.261073157391,0.75,0.99,0.00807363606497,0.0271848578404
