ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,c4,e40,e41,e20,d,e21,e00,e01,max_err
-0.2876820724517809,-0.2876820724517809,0.0065959019274696423,42.634238667719586,-0.35831694547634624,5.1410764777387916,-0.88804591660082388,SMA,-1.4163179249050939,-1.3429546144171396,5,0.46934704107386771,0.02649056516340895,14.150074008725213,0.012009429720192115,0.00012448975338697155,1.0143723576245829,0.35584219871076328,0.24980659473349251,4.0265694187299443,2,11.207755221484213,-2.3601682703293441,-0.48579936182357525,0.018890806528734982
