,ftype,K,d,c1,c2,c3,c4,c5,e11,e12,e21,e22,e31,e32,e41,e42,e51,e52,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,5,2,0.00205386334717,1.62571434149,14.7232847333,0.00742961515747,1.34829220217e-05,-1.24969617447,64.8031022156,1.29161248685,1.37639103541,3.30927157311,30.2696925534,-0.773965666919,13.7136079587,-3.02759596706,1.80210703217,1.60454673128,0.0647735774818,0.261073157391,0.75,0.99,0.00762858226583,0.0203387688477
