,ftype,K,d,c1,c2,c3,c4,e11,e12,e21,e22,e31,e32,e41,e42,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,MA,4,2,0.757902465126,0.00815813686715,0.592352633775,0.0889444384056,2.02761586138,0.784783342762,1.57080974393,-1.42179827101,7.4099318821,0.438584505027,1.525605076,-0.368998043669,1,0.0647735774818,0.261073157391,0.75,0.99,0.032712808972,0.0841242524567
