lb1,lb0,e20,d,ub0,e11,e10,K,e00,e01,a1,ftype,max_err,ub1,c2,c1,c0,rms_err,e21
-1.5301575446277806,-1.4631186574577537,0.089522499009698442,2,-0.2876820724517809,3.7166986530209094,-0.060611251310257033,3,-0.14228167714909851,7.7235664760487985,1,MA,0.12505502574756422,-0.2876820724517809,0.24042858228042491,0.24760503345762999,0.26985132243253224,0.049103483000753588,2.1861706850150249
