,ftype,K,d,c1,c2,c3,c4,c5,e11,e12,e21,e22,e31,e32,e41,e42,e51,e52,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,MA,5,2,0.590237140934,0.0244582863386,0.241725575647,0.761901338842,0.523736782838,0.340114806755,3.06904971676,-0.9763051788,1.37382396924,0.00875791010864,1.5809750418,0.398919394159,7.97783339949,0.418441439739,1.72753263318,1,0.0647735774818,0.261073157391,0.75,0.99,0.0273099113749,0.0805525166289
