,ftype,K,d,c1,c2,c3,c4,c5,e11,e12,e21,e22,e31,e32,e41,e42,e51,e52,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,MA,5,2,1.73027143328,0.0203681786402,2.27216880647,2.1812323295,1.7192046124,0.512149062133,47.9500630162,-0.682577046224,1.09948424681,1.07857626498,2.16724310554,1.20972835983,0.978226255284,0.801620645508,4.47815040046,1,0.0647735774818,0.261073157391,0.75,0.99,0.0479748431822,0.133197156332
