,ftype,K,d,c1,c2,c3,c4,c5,e11,e12,e21,e22,e31,e32,e41,e42,e51,e52,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,5,2,0.000400813694576,2.47372607882e-61,9.80409569325e-09,1.34936197687e-41,6.15103378402e-09,11.8884531496,177.028372276,-40.1854725028,35.399967204,9.08813380561,78.7359137242,-24.2450921507,74.2322549568,12.5666006063,48.2615565743,29.2497013346,0.0647735774818,0.261073157391,0.75,0.99,0.0238918452192,0.0793199815474
