ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e20,d,e00,e01,max_err
-0.2876820724517809,-0.2876820724517809,0.049369840806439656,2.0930190223672382,0.0099723350216608594,3.3983474183642035,-0.11346626206793886,MA,-1.5529254685723186,-1.4871514660658769,4,1,0.1919170576919329,0.25938735145847458,0.20138360850167125,0.20346239469715355,11.900737083925367,-0.16186129855362066,2,-0.17426017922205589,4.4852820961576771,0.12425469345973794
