lb1,lb0,e20,d,ub0,e11,e10,K,e00,e01,a1,ftype,max_err,ub1,c2,c1,c0,rms_err,e21
-1.5984613164613937,-1.5352170832821226,-1.5323288186152264,2,-0.2876820724517809,36.119144731702626,-2.0155035843927647,3,-0.16797405876752677,12.146997640567548,9.3319502282514293,SMA,0.13804007632005733,-0.2876820724517809,2.1790608210473763e-06,6.0629949821019779e-08,7.6177065769837788e-09,0.049922669389528301,110.59666790777224
