ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,c4,e40,e41,e20,d,e21,e00,e01,max_err
-0.2876820724517809,-0.2876820724517809,0.023569499216312871,4.6197923371947986,1.4484440218753658,1.3252920207279597,-0.64025892207488533,MA,-1.4163179249050939,-1.3429546144171396,5,1,3.9804864613371058,0.9028227534415797,0.035418348657033208,1.3377142886464695,3.4781642547223597,1.5025154816210327,1.4469265748008542,0.76865580393925292,2,1.3651631509281581,0.85812367449917304,4.3831918377098802,0.081881560202226034
