,ftype,K,d,c1,c2,c3,c4,c5,e11,e12,e21,e22,e31,e32,e41,e42,e51,e52,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,MA,5,2,0.794818601658,0.0418931429536,0.851660564407,0.179097456846,0.0241297547793,6.21043840185,0.505008760177,3.46287691051,-0.792193949013,1.80811182253,0.748665055521,1.70397139728,-0.111300246875,1.21110744182,-0.947571676575,1,0.0647735774818,0.261073157391,0.75,0.99,0.0228894696333,0.0535740869903
