ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,c4,e40,e41,e20,d,e21,e00,e01,max_err
-0.2876820724517809,-0.2876820724517809,0.023942043667214134,181.06370531037618,-38.637254410298276,56.74810103805742,-49.579619677417554,SMA,-1.4163179249050939,-1.3429546144171396,5,40.777017422769156,7.2220192487870211e-68,19665.451905174294,1.8063182329965175e-83,387495.62373539549,2.3105983878816849e-13,19.475820854475597,73.705556138650266,41.25148415788091,2,68.205547004563172,35.24800338946789,249.10091368584236,0.05357137036060089
