ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,c4,e40,e41,e20,d,e21,e00,e01,max_err
-0.2876820724517809,-0.2876820724517809,0.0064757732318154026,-5.9237685560697129,0.36074478134705479,33.299080615009331,0.19182155580765445,SMA,-1.4163179249050939,-1.3429546144171396,5,0.018191145925132438,0.00071620212983908044,0.97591278210189636,0.0050739042300044978,0.79924421199520235,1.4877668488018907e-07,-3.3488009073197036,-1.7331330491298091,-0.005175034188433447,2,0.025930082447738752,3.9668938548589701,1.180271248657166,0.014081575190867168
