,ftype,K,d,c1,c2,c3,c4,c5,e11,e12,e21,e22,e31,e32,e41,e42,e51,e52,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,5,2,3.30201348429e-10,4.98640279476e-05,1.10860748432e-09,7.58959923858,7.56917758031e+22,46.065666813,-6.61524640285,12.9954791313,2.97617052317,14.800629812,-4.23617751859,62.6053359136,9.58290486335,7427.33560695,-6.70472032175,8.62261660288,0.0647735774818,0.261073157391,0.75,0.99,0.0164276733528,0.0593648578064
