,ftype,K,d,c1,c2,c3,c4,c5,e11,e12,e21,e22,e31,e32,e41,e42,e51,e52,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,MA,5,2,3.21301890577,0.0200654559616,3.81163510678,0.0292162692454,5.21179812424,1.29755504172,7.72775509052,-0.714105731534,1.69524944581,1.51558826448,1.51808190028,-0.707961691519,7.0788473995,1.80641782139,1.95441789473,1,0.0647735774818,0.261073157391,0.75,0.99,0.0383295816558,0.119673375527
