,ftype,K,d,c1,c2,c3,c4,c5,e11,e12,e21,e22,e31,e32,e41,e42,e51,e52,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,MA,5,2,0.0112739818818,0.119227518421,1.36053984042,0.0153179852585,0.984152328765,-1.27043247853,1.96387336565,-0.22579782516,1.64152285888,1.11385724666,1.85818092765,-1.0844303587,1.13752749015,0.670892850894,7.92157619126,1,0.0647735774818,0.261073157391,0.75,0.99,0.0309465621238,0.0789302883512
