,ftype,K,d,c1,c2,c3,c4,c5,e11,e12,e21,e22,e31,e32,e41,e42,e51,e52,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,5,2,1.12798853422e-08,2.39259851243e-15,6.32064409084e+57,0.000189388299696,3.28999393752e-18,4.16486938528,21.1572690708,-6.89106461268,30.4901135444,-12.2350485151,17177.8895944,7.5399670002,106.776266157,-12.8357850371,87.7996300422,14.6213358253,0.0647735774818,0.261073157391,0.75,0.99,0.0226532242214,0.070201162028
