,ftype,K,d,c1,c2,c3,c4,e11,e12,e21,e22,e31,e32,e41,e42,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,4,2,0.00693916549516,0.0128724782462,0.0058295930512,8.34755553294,1.72108569979,-0.926823880411,56.5934908852,-0.87884057607,12.3475746312,-1.50723909833,2.06497521261,4.78522161602,1.95890703689,0.0647735774818,0.261073157391,0.75,0.99,0.0141473110734,0.0402463716068
