,ftype,K,d,c1,c2,c3,c4,c5,e11,e12,e21,e22,e31,e32,e41,e42,e51,e52,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,5,2,1.64769166917,1.44758712277e-05,3.95621260842e-07,2.18201962693,1.99507678325,2.33352191382,59.0529017255,-2.92373009226,2.90758104694,-3.98381395827,29.0505449002,2.7676738361,2.51587889504,2.60912120302,14.5828753203,2.19976929096,0.0647735774818,0.261073157391,0.75,0.99,0.0311648666659,0.0722359840466
