,ftype,K,d,c1,c2,c3,c4,c5,e11,e12,e21,e22,e31,e32,e41,e42,e51,e52,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,5,2,8.14035565713e-05,2.32545336486e-09,1.6997225855,1.02171645122e-09,8.36948851775e-11,3.59282034958,13.3416938892,-7.19959888836,348.114851002,8.88391412165,60.3324010242,-4.14441685178,15.4944129456,-7.12830813751,48.0417606661,8.78751791728,0.0647735774818,0.261073157391,0.75,0.99,0.0170587353738,0.063927167904
