,ftype,K,d,c1,c2,c3,c4,e11,e12,e21,e22,e31,e32,e41,e42,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,4,2,2.85675683979e-44,1.07569176842e-37,4.47464257512e+21,1.00759952996e+25,-17.988629083,59.2117702382,-16.4572627366,227.034094201,41.4752732845,146.744175104,49.4910420701,37.4025333206,31.640287692,0.0647735774818,0.254873630576,0.75,0.99,0.0495434427567,0.154457280046
