,ftype,K,d,c1,c2,c3,c4,e11,e12,e21,e22,e31,e32,e41,e42,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,4,2,4.44514657336e+15,8.161072173e-13,1.23332140295e-28,2.31269472766e+13,32.2251632331,22.0974021518,-9.17095570952,2815.52790352,-10.8855802561,38.9102457797,27.0981452651,98.0174118883,18.5826895767,0.0647735774818,0.22064851472,0.75,0.99,0.0491105207977,0.114633787542
