,ftype,K,d,c1,c2,c3,c4,e11,e12,e21,e22,e31,e32,e41,e42,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,4,2,21.5933636561,0.364174001474,0.0163875157465,0.519915406514,5.59103833494,6.02214498589,-0.0258593182623,0.602643548361,0.242895943419,35.0111750639,-0.040668566724,-0.226485679486,0.0651537949409,0.0647735774818,0.261073157391,0.75,0.99,0.0103662464513,0.0274125326704
