ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,c4,e40,e41,e20,d,e21,e00,e01,max_err
-0.2876820724517809,-0.2876820724517809,0.01480695190437151,81.660688506572129,8.6170503035049801,7.9536877803988615,9.0167756575252724,SMA,-1.4163179249050939,-1.3429546144171396,5,9.779757514377426,17507.61079323748,5658.8453024118644,2451.2400386269601,8.6586930507984707e-12,1.004674008731548e-09,-4.8369323404112716,69.655487162815604,8.6203072680313717,2,24.026746413913646,-5.5840710530537043,15.785651922475832,0.039021026021212046
