,ftype,K,d,c1,c2,c3,c4,c5,e11,e12,e21,e22,e31,e32,e41,e42,e51,e52,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,5,2,6.39867510093e-07,80.5716006072,842.66302083,1.19740661575e-09,86.5812288593,-3.35419534623,57.1386609914,5.79268628462,5.74470774206,6.27382435479,66.3344522151,-5.01270115407,11.1919042446,5.37769013058,19.9651780743,7.0283172999,0.0647735774818,0.261073157391,0.75,0.99,0.0130589053039,0.0343163115045
