,ftype,K,d,c1,c2,c3,c4,e11,e12,e21,e22,e31,e32,e41,e42,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,4,2,0.0338570530987,521.085938314,0.197380037947,0.180980208419,-0.849794149108,6.42984974605,6.87886607812,3.2929158061,-0.316886923354,0.328930290828,0.529780140208,42.1578830605,0.653114763668,0.0647735774818,0.261073157391,0.75,0.99,0.0119643945437,0.0336896231343
