ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e20,d,e00,e01,max_err
-0.2876820724517809,-0.2876820724517809,0.048936638181289988,155.43459371986341,-11.185146302286201,26.585929369754563,40.918567953618926,SMA,-1.5529254685723186,-1.4871514660658769,4,24.60953906659056,1.5062636324873288e-29,1.7265935914005341e-33,9.9440811679444029e+20,1.4004938640777608e+18,43.141889627168531,-11.908262109970714,2,34.701789591925738,108.19771464967886,0.12997439916228837
