ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,c4,e40,e41,e20,d,e21,e00,e01,max_err
-0.2876820724517809,-0.2876820724517809,0.0059804674630947055,0.0050225597972468929,-0.024413912012694231,0.023801817880196498,-4.7599750330414894,SMA,-1.4163179249050939,-1.3429546144171396,5,0.061813597695171286,0.8847154833124472,0.025614308402074817,6.9917416222669744e-09,3.9015340063406443,0.047409283541630487,0.13714595799193999,2.6465684328427059,0.51260052218771412,2,35.698295014761896,4.6239846974393339,0.55050580864259013,0.013887392771807616
