,ftype,K,d,c1,c2,c3,c4,c5,e11,e12,e21,e22,e31,e32,e41,e42,e51,e52,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,5,2,1.09606581653,1.51484067321,3.16623443366e-05,8.55218385277e-05,0.534129475289,2.05670098582,57.6263224751,2.79242875007,2.16340776608,-2.65007248813,2.02357535484,-2.04778288908,25.8889862627,1.83829226127,10.1869046347,2.45172692523,0.0647735774818,0.261073157391,0.75,0.99,0.0271694842719,0.0574933147104
