,ftype,K,d,c1,c2,c3,c4,c5,e11,e12,e21,e22,e31,e32,e41,e42,e51,e52,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,5,2,3.25827418026e-17,84.7229718259,5.13577041483e-24,0.0385459382609,0.000204576619665,-2.08869348253,76.0992612553,11.9181252519,811.179002596,-6.84389160403,15.9996398687,13.1469767342,53.6363799216,12.3490507118,19.6990854615,14.280900942,0.0647735774818,0.261073157391,0.75,0.99,0.00991240499953,0.0252678005774
