ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e20,d,e00,e01,max_err
-0.2876820724517809,-0.2876820724517809,0.030867543087664259,1.6996181295339514,1.1488282781334787,1.2043842386714434,-0.52567603885169378,MA,-1.4163179249050939,-1.3429546144171396,4,1,1.3806812112046674,0.27449487851573595,0.023651809539780314,1.8069340331189565,6.5070297106213468,0.31887798070203477,2,1.1000772443927544,7.0658724879955477,0.084740183249655487
