,ftype,K,d,c1,c2,c3,c4,e11,e12,e21,e22,e31,e32,e41,e42,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,MA,4,2,7.41499303393,0.0111175192311,6.20847804729,0.0383522104796,4.62560581505,1.67944177654,0.870394400417,-0.945545054884,1.28922633838,1.70342832738,3.85166784425,-0.533403159124,1,0.0647735774818,0.226015552419,0.75,0.99,0.0473169244353,0.105678931054
