,ftype,K,d,c1,c2,c3,c4,e11,e12,e21,e22,e31,e32,e41,e42,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,MA,4,2,0.0111914839887,0.0190740954881,7.16711683615,6.59693787977,-0.910547844264,1.54690957743,-0.808074669449,5.47661224507,1.85794892951,1.21396885081,1.69042672386,4.35197706542,1,0.0647735774818,0.226015552419,0.75,0.99,0.0483906642175,0.115217149765
