,ftype,K,d,c1,c2,c3,c4,e11,e12,e21,e22,e31,e32,e41,e42,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,4,2,0.378069944454,0.6277355403,0.00391961449712,1.74827848716e-05,0.269416622617,0.0110394016284,-0.129720603461,0.0106138977521,34.6650788075,0.123971459059,0.841855530752,-2.34831205725,0.0130861585139,0.0647735774818,0.261073157391,0.75,0.99,0.0125427765263,0.0348946434939
