ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,c4,e40,e41,e20,d,e21,e00,e01,max_err
-0.2876820724517809,-0.2876820724517809,0.044046920885102384,7.1315612284765137,-0.31822273686152669,1.1582703827003162,2.1401228981676863,MA,-1.7123009361840809,-1.6553811263227372,5,1,0.07266395704170682,0.10437915627516134,15.963996711084489,9.8258279377898887e-05,9.9903600625784126,1.7876417224424377,4.4600313571616566,-0.03028870843046055,2,1.8515981754876147,-2.6266729056647717,1.8086385617865668,0.13904879321431451
