,ftype,K,d,c1,c2,c3,c4,e11,e12,e21,e22,e31,e32,e41,e42,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,MA,4,2,3.40369793822,3.47156310318,0.0140942933483,0.00781223561438,1.36938138575,4.47366491333,1.50545492613,1.2958698965,-0.979397243835,4.85553343421,-1.12134205299,1.54458202162,1,0.0647735774818,0.261073157391,0.75,0.99,0.0411015529008,0.117807169618
