,ftype,K,d,c1,c2,c3,c4,e11,e12,e21,e22,e31,e32,e41,e42,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,4,2,0.000541341383524,21.3519984019,2.50394397356,5.32528913999e-07,-1.50472221564,30.807619871,3.43361896933,40.001594559,2.3306131703,3.40670211866,-3.87967427524,4.86634904204,3.28384272752,0.0647735774818,0.261073157391,0.75,0.99,0.0105875505871,0.0274757715745
