ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e20,d,e00,e01,max_err
-0.2876820724517809,-0.2876820724517809,0.023862123884863567,5.9031038028424652,0.49427424158880201,1.8100896554054047,-0.011713410582201737,MA,-1.4163179249050939,-1.3429546144171396,4,1,0.90073333224622276,0.020962786754558583,0.25399993628305267,0.99074958700046123,1.6627680670170777,-1.0962193744741136,2,0.73967788299938464,1.8688241461376551,0.06279131031579277
