,ftype,K,d,c1,c2,c3,c4,e11,e12,e21,e22,e31,e32,e41,e42,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,4,2,0.359225989802,5.34836318573e-19,0.249398140373,0.265770705182,1.66300789202,54.2555948341,-12.6626755362,1.42196471488,1.67916962812,11.1354897475,1.64715147142,1.79880293047,1.99225203621,0.0647735774818,0.261073157391,0.75,0.99,0.00665492252918,0.016834557802
