,ftype,K,d,c1,c2,c3,c4,e11,e12,e21,e22,e31,e32,e41,e42,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,4,2,0.00671693756095,3.65628630221e-05,0.296300799944,0.0604428667016,0.0758274398343,63.2283266303,-1.49873097166,3.72142259337,2.0735016921,8.90730105417,1.21488550595,1.09431580197,1.90340683813,0.0647735774818,0.261073157391,0.75,0.99,0.00499100390759,0.0236124803355
